date,state_code,gender,age_bucket,pct_hh_cli_weighted,pct_cmnty_cli_weighted,pct_hh_fever_weighted,pct_hh_sore_throat_weighted,pct_hh_cough_weighted,pct_hh_shortness_of_breath_weighted,pct_hh_difficulty_breathing_weighted,pct_self_fever_weighted,pct_self_cough_weighted,pct_self_shortness_of_breath_weighted,pct_self_difficulty_breathing_weighted,pct_self_tiredness_or_exhaustion_weighted,pct_self_nasal_congestion_weighted,pct_self_runny_nose_weighted,pct_self_muscle_joint_aches_weighted,pct_self_sore_throat_weighted,pct_self_persistent_pain_pressure_in_chest_weighted,pct_self_nausea_vomiting_weighted,pct_self_diarrhea_weighted,pct_self_anosmia_ageusia_weighted,pct_self_other_weighted,pct_self_none_of_above_weighted,pct_self_multiple_symptoms_weighted,pct_worked_outside_home_weighted,pct_avoid_contact_all_or_most_time_weighted,pct_diabetes_weighted,pct_cancer_weighted,pct_heart_disease_weighted,pct_high_blood_pressure_weighted,pct_asthma_weighted,pct_chronic_lung_disease_weighted,pct_kidney_disease_weighted,pct_autoimmune_disorder_weighted,pct_no_above_medical_conditions_weighted,pct_multiple_medical_conditions_weighted,cases,daily_case
2020-04-21,hi,overall,overall,0.4424,6.3776,0.4424,5.301,11.8973,0.5677,0.2831,0.4424,7.6316,1.2506,0.2831,10.7237,9.9337,8.1519,5.8506,4.0911,1.0334,2.9681,5.1607,0.7503,3.0122,72.4001,16.9737,39.7316,82.6449,13.8446,5.5603,4.7241,36.1218,15.6284,4.3869,6.2396,4.3749,45.0706,26.4348,580,2.0
2020-04-22,hi,overall,overall,1.0682,7.3347,1.0682,4.7876,15.3106,5.1817,3.5241,0.3402,10.0516,3.9199,2.7961,10.3751,13.1134,8.6716,13.9441,3.5447,0.3402,3.1911,4.9510000000000005,1.0674,1.4594,66.4527,20.2879,28.9708,75.295,12.1605,2.29,3.2960000000000003,27.6537,17.791,2.5127,1.4683,7.3337,50.8468,20.201,586,6.0
2020-04-23,hi,overall,overall,0.8251,8.0403,1.7772,9.0997,17.2919,5.7759,3.6581,0.8938,15.4102,4.5067,2.7643,14.7993,12.0635,13.4863,11.0339,6.8427,3.3687,2.6878,5.6249,1.5419,5.1002,63.4902,24.049,45.155,74.5881,16.7477,2.6253,6.2694,28.604,14.9555,1.9152,2.6207,6.6106,52.9541,21.6177,590,4.0
2020-04-24,hi,overall,overall,0.7204,9.7982,0.7204,5.0897,17.7089,7.8245,3.6444,0.6861,12.5536,5.6772,2.9255,17.2388,10.1267,6.8711,14.0026,3.1519999999999997,1.4855,1.4155,3.918,1.4152,5.0511,62.7217,20.6828,44.9365,75.6263,14.6255,5.0929,4.7633,28.1524,16.2042,4.1666,3.9575,7.7772,53.4836,23.69,595,5.0
2020-04-25,hi,overall,overall,1.2995,11.425999999999998,2.0524,5.7792,16.8444,5.0995,1.8798,0.9457,11.8933,3.6485,1.6185,13.7436,11.3825,10.0854,10.3936,7.5101,1.1737,3.5048,6.0629,0.4819,1.5257,66.021,18.2947,42.9968,76.9851,7.0119,3.7608,3.8513,25.7176,13.3171,1.9194,3.6177,7.7912,51.1955,15.1618,597,2.0
2020-04-26,hi,overall,overall,0.0,8.83,0.3078,5.7292,16.7165,1.137,0.0,0.3078,13.6599,1.137,0.6434,10.9635,6.6127,10.56,12.4379,4.5866,0.0,1.1933,4.3345,1.1167,1.8319,62.7074,18.9311,41.8839,75.0383,11.1387,4.428,9.0854,28.4504,14.6466,2.9078,1.305,4.4193,49.1909,16.6602,599,2.0
2020-04-27,hi,overall,overall,0.9522,6.8718,0.9522,6.9701,14.0686,5.8959,4.6648,0.446,11.3966,3.7714,3.324,11.7529,13.0108,15.3547,9.3431,5.1582,0.7524,2.9349,6.2307,0.0,2.2608,60.3206,20.5796,45.1697,76.2227,12.0307,6.4688,4.0676,29.6877,17.3514,1.6449,3.2361,5.0472,50.6811,20.4842,600,1.0
2020-04-28,hi,overall,overall,0.9989,7.5362,0.9989,7.268,20.3977,5.0864,4.373,1.0763,13.8743,5.6039,2.9159,18.1036,11.1176,9.0974,13.5478,4.6771,1.041,1.6966,8.736,0.8459,3.2138,64.9653,22.8845,41.2024,75.9028,17.5315,6.737,8.0573,28.6219,17.0052,2.4595,2.3326,7.2596,46.972,25.7986,602,2.0
2020-04-29,hi,overall,overall,0.0,9.6286,0.0,3.779,13.9282,3.2111,1.4517,0.0,11.3998,3.7284,1.3045,13.3708,6.1946,5.2045,8.2094,3.5162,0.8352,0.9782,3.6374,1.5856,3.2594,71.0777,17.9202,37.0178,76.7183,9.4263,3.4093,4.5221,28.4007,17.4965,4.9373,1.7605,3.9265,49.931000000000004,18.4866,605,3.0
2020-04-30,hi,overall,overall,0.8106,4.8602,0.8106,5.9783,17.6381,5.4085,2.8574,0.5759,13.3047,3.3346,2.1472,12.5873,13.1163,11.7485,10.3973,5.4552,1.7664,2.5369,4.7121,0.7082,2.2767,65.3517,21.2607,39.5265,69.8575,12.835,4.457,4.6805,30.8245,19.1723,3.4435,4.4404,2.7921,49.2393,18.3596,609,4.0
2020-05-01,hi,overall,overall,0.6994,6.178999999999999,0.6994,4.7609,13.623,4.027,1.6781,0.6994,8.5305,3.5772,0.6994,15.8774,9.7832,8.5789,9.6737,4.6321,0.6994,2.4927,5.5904,1.5939,2.0371,68.2401,19.3643,45.291000000000004,73.6255,13.0555,2.6947,5.1558,26.2036,15.5308,2.3983,2.4312,6.1098,56.0813,20.2015,610,1.0
2020-05-02,hi,overall,overall,0.3112,9.277000000000001,1.4426,8.1456,11.7763,4.0688,0.6296,0.6498,6.8048,3.679,0.8798,14.6358,12.1308,7.5963,11.1038,8.8194,1.2930000000000001,2.1845,10.171,0.3112,1.6737,66.1561,23.6682,46.5971,74.5192,7.2837,4.6084,3.3345,34.2647,18.361,2.8549,2.5355,5.0323,49.2575,19.189,611,1.0
2020-05-03,hi,overall,overall,2.4186,6.2992,2.7467,9.2349,18.8183,7.4901,4.1279,0.8352,13.2299,5.7863,3.5259,10.3424,11.8279,10.5345,12.4857,5.4375,1.8682,1.4013,8.4581,1.9516,3.2667,63.2683,21.412,44.4043,75.9928,12.3258,3.0260000000000002,6.6578,33.0042,16.7561,2.8642,5.9411,4.1423,45.6811,19.5198,611,0.0
2020-05-04,hi,overall,overall,0.0,8.6637,0.0,4.9567,10.3314,3.2389,2.6455,0.6002,6.9879999999999995,1.9409999999999998,1.6147,10.8056,8.9889,7.7434,7.3066,3.7555,0.8167,1.4187,4.2469,0.8290000000000001,1.7624,71.3048,15.1712,48.2237,76.0786,13.4597,6.8317,5.3035,22.0891,18.2403,4.9108,1.7688,4.9862,53.5744,19.0192,612,1.0
2020-05-05,hi,overall,overall,1.0047,7.3376,2.7344,2.4432,14.0339,6.5105,4.0566,0.9489,12.7654,4.8452,2.8008,13.9901,11.0104,8.2963,7.7152,2.9898,2.5453,0.7787,7.4354,1.1896,2.4656,67.9869,18.995,39.4111,67.1065,11.5011,5.4513,4.9112,28.5841,15.9203,3.1017,1.8026,4.8426,50.7266,20.2068,615,3.0
2020-05-06,hi,overall,overall,1.9601,9.827,3.1210000000000004,6.39,12.3463,5.672999999999999,3.0319,0.634,7.1683,3.8143,0.6595,11.9838,13.5798,9.9327,8.9418,3.517,0.7635,1.0617,4.59,0.634,1.0629,64.8983,18.2956,42.8038,77.4301,9.5886,5.2678,4.1419999999999995,25.3124,24.3721,2.6628,0.634,4.6497,51.5884,19.3441,616,1.0
2020-05-07,hi,overall,overall,1.9273,13.1454,2.2,6.2446,14.3937,4.3516,5.0128,0.4682,14.2837,3.1373,2.6173,14.017000000000001,10.0075,13.1763,12.1659,4.3095,1.7858,2.9084,4.9242,1.7519999999999998,2.2985,65.1602,22.5679,41.6502,73.8818,12.2989,3.9582,6.2647,27.2201,17.222,1.5753,0.5854,3.8778,51.9441,19.0885,619,3.0
2020-05-08,hi,overall,overall,0.0,12.1525,0.0,5.0813,14.7444,4.4606,0.0,2.3725,12.6564,1.0289,0.0,11.7233,10.3162,8.0395,14.1563,3.4317,3.4317,3.1169,3.4317,0.0,5.5197,67.5435,23.6605,43.9696,75.8267,8.8515,4.3324,2.4058,25.7508,10.6071,3.4649,0.0,5.3787,58.8306,14.8102,619,0.0
2020-05-09,hi,overall,overall,0.3998,6.4496,0.3998,2.6131,12.7318,5.0358,2.8866,0.3998,7.6076,3.6468,2.2339,14.5575,10.2035,8.1616,13.4538,1.1903,0.7123,2.6541,5.7907,0.2701,3.3935,66.6572,19.4068,58.2167,64.1707,11.3123,5.0906,7.0534,27.8467,19.2484,1.2016,2.7454,4.5958,46.6928,18.873,620,1.0
2020-05-10,hi,overall,overall,2.2824,7.7247,2.2824,5.1908,11.5601,2.5409,3.1391,1.7137,8.2711,2.2212,2.082,14.0261,8.677,5.8519,9.8116,2.6992,1.6692,3.2896,6.9842,0.5687,2.0477,69.6689,17.5969,47.7291,64.0322,10.538,7.7301,3.0659,23.8271,14.2291,1.5036,3.4991,4.7771,53.2012,15.2859,621,1.0
2020-05-11,hi,overall,overall,1.3769999999999998,5.0219,1.3769999999999998,3.6878,13.4894,2.5215,3.1929,0.0,11.8919,5.0182,1.7348,15.0434,9.1424,7.8877,9.5698,4.5408,1.1161,0.8423,3.5647,1.385,2.2438,65.3008,20.4509,52.1325,64.9572,10.3749,3.9935,4.311,23.4657,18.0188,2.7184,2.205,2.697,51.9138,14.29,623,2.0
2020-05-12,hi,overall,overall,0.6559999999999999,6.6349,0.6559999999999999,5.7539,12.8819,2.7976,1.7818,0.0,10.3932,2.7903,1.2525,14.8884,10.4971,7.9489,14.4608,4.9699,0.9343,2.8471,5.1577,0.0,1.6507,63.037,22.9496,41.0369,66.9067,12.5605,7.803,5.1987,29.1655,24.7618,5.9624,3.4161,3.4356,40.1869,22.7324,624,1.0
2020-05-13,hi,overall,overall,0.805,6.7455,1.2677,5.1838,7.8896,3.0732,1.2287,0.0,5.9917,2.8708,0.4237,6.8006,7.9161,10.7746,12.262,3.9079,1.2431,1.3673,4.0495,0.0,1.5687,73.1272,19.7271,38.4915,79.3867,10.2182,4.5076,5.9848,25.7511,13.1452,3.109,3.5463,2.58,56.9909,16.5224,627,3.0
2020-05-14,hi,overall,overall,3.5216,6.0287,3.8271,6.5479,13.3939,6.6038,4.6811,0.0,8.1186,3.8409,1.4196,10.4026,9.2886,9.3538,8.5523,3.3043,0.4301,1.7924,5.5782,0.4842,0.7773,70.8601,16.3064,39.1156,70.5822,15.3386,2.9728,6.1851,30.5569,13.8956,1.3915,2.7488,4.4404,54.0375,21.0726,627,0.0
2020-05-15,hi,overall,overall,1.4451,6.6393,1.4451,6.8514,14.0724,4.7647,4.0661,1.7001,10.2641,3.4647,4.0277,12.5643,8.6332,6.777,14.2697,4.4978,2.3146,2.414,4.9844,1.2521,3.6876,67.7144,16.8171,44.7952,67.5838,9.664,6.3093,1.7642,29.5587,19.054000000000002,3.5288,1.7891,6.4252,46.4757,19.1945,628,1.0
2020-05-16,hi,overall,overall,0.5324,5.6686,0.7919,4.6718,9.4477,2.6157,1.3461,0.5324,5.2402,2.0491,0.8442,9.6971,7.244,5.0424,8.1857,2.8835,0.7254,2.4502,5.3703,1.1852,2.5043,73.5545,13.8911,48.6409,64.0761,8.862,5.0786,3.6286,25.9618,18.2759,2.0205,1.9323,5.7363,50.733999999999995,16.2609,629,1.0
2020-05-17,hi,overall,overall,0.2638,4.617,0.7245,4.1827,10.2009,2.6135,1.9555,0.0,7.2908,2.0745,0.804,12.5031,8.4011,8.7002,10.6155,3.5791,0.307,0.2787,4.5847,0.2755,0.6681,67.4291,15.5333,45.2052,71.2174,10.8246,5.3260000000000005,5.8669,35.2661,17.945,3.2889,3.1316,3.82,44.3187,23.1751,630,1.0
2020-05-18,hi,overall,overall,0.8837,2.2607,0.8837,2.7775,10.8107,3.3613,1.4746,1.2999,8.725,2.0263,2.4841,10.8964,7.3045,5.3942,11.9215,4.7297,2.4507,2.8313,4.6782,1.0937,0.6973,74.3522,15.7948,49.7115,62.2756,10.2293,4.7728,4.2118,29.3808,17.3886,2.1389,1.3052,4.6736,51.7778,18.4237,630,0.0
2020-05-19,hi,overall,overall,0.4145,6.2949,0.5961,2.4782,7.7995,2.5897,0.0,0.0,5.8272,2.7074,2.2055,13.6881,9.7095,9.9083,13.4296,2.5323,0.6059,2.6324,4.6859,0.8134,3.2046,66.8443,18.8623,48.3648,62.4902,13.8863,3.7139,3.8646,28.112,17.8451,2.1876,1.4618,7.5558,51.2328,21.6279,631,1.0
2020-05-20,hi,overall,overall,0.8718,3.0248,1.0554,5.9002,13.5222,5.5128,3.4089,0.3318,8.8186,4.9152,3.0693,12.3193,8.2217,8.4625,11.033,4.0784,2.2263,2.6388,6.6546,0.4495,3.9933,65.8846,17.9013,47.0778,67.7913,9.96,6.2761,4.0313,27.256999999999998,16.5545,3.0029,1.8329,7.6657,50.3657,16.9942,633,2.0
2020-05-21,hi,overall,overall,0.6558,5.4609,0.9625,2.9206,12.2528,2.7695,2.3487,0.0,8.729,1.4849,1.2978,11.8072,10.9505,11.7193,8.73,2.4779,1.0827,1.0446,4.4664,1.0195,1.5981,68.3315,18.426,43.4298,62.6264,13.658,5.9949,4.6930000000000005,27.7918,14.3213,3.467,1.5476,7.1773,51.6586,20.6935,637,4.0
2020-05-22,hi,overall,overall,0.6456,6.2977,0.6456,3.2621,9.3321,2.4387,0.3508,0.1501,9.0811,1.6155,0.3508,5.821000000000001,5.926,2.6419,7.9334,2.7736,0.3055,1.0693,2.8053,0.0,0.6065,76.0525,11.6308,43.7058,66.0045,11.6969,7.5068,5.0162,28.6001,14.3775,2.5931,0.486,6.2549,50.5929,19.4505,632,-5.0
2020-05-23,hi,overall,overall,0.0,5.9883,0.0,5.2483,6.7925,2.8442,3.2452,0.4677,5.8831,3.5559,1.5959,10.2621,9.2656,7.0094,7.0007,4.7617,1.6889,0.266,3.1666,0.6663,2.2,71.9367,15.0087,45.7406,62.8193,10.2477,4.5901,4.0002,27.041999999999998,15.2062,2.1268,3.1361,3.7304,54.5988,15.0059,633,1.0
2020-05-24,hi,overall,overall,0.2705,8.6915,0.2705,2.0496,6.0784,3.2049,1.4313,0.1135,5.4044,3.0762,1.5671,13.1372,8.0937,4.1837,10.8867,2.1043,0.9986,0.5533,3.1432,0.3625,2.0572,70.6606,15.2129,48.2906,59.2463,7.9586,5.7591,4.3093,25.4558,14.6863,2.8825,2.7622,3.6848,53.7195,15.4108,633,0.0
2020-05-25,hi,overall,overall,0.0,4.678999999999999,0.0,4.5961,9.6041,3.377,1.3926,0.0,6.3611,1.3301,1.2868,12.3101,6.9027,7.0525,10.7228,5.1588,0.4823,3.7034,6.6774,0.3389,0.9767,70.9366,17.189,48.7954,56.5279,12.17,7.1642,4.461,27.6394,22.2901,3.6162,2.8647,7.6787,48.0836,21.6404,633,0.0
2020-05-26,hi,overall,overall,0.7171,6.7022,0.7171,6.2612,11.1867,3.9985,2.0417,0.6498,8.379,2.4554,3.6465,9.4332,4.979,5.1225,6.4672,4.1683,1.4333,2.1663,2.0631,0.0,1.4892,73.806,13.1745,47.3841,58.8507,9.4796,4.7891,4.9379,29.0865,19.3713,2.6679,2.5906,4.3754,48.3754,17.1353,633,0.0
2020-05-27,hi,overall,overall,0.7079,4.6958,0.7079,2.4805,8.7836,2.1753,1.8268,0.0,6.2733,1.1265,0.787,11.7407,5.5332,7.3253,10.3467,0.777,0.0,0.7606,5.2170000000000005,0.1915,2.5853,72.6855,15.936,49.8953,59.6238,10.3134,5.7142,5.3645,27.0718,12.6717,4.2241,1.2692,4.6459,55.8183,18.0894,634,1.0
2020-05-28,hi,overall,overall,0.3656,5.8252,0.5906,1.4805,11.1992,3.5744,3.5096,0.3656,9.3543,3.1056,1.9917,11.2914,11.4315,6.5472,12.09,2.5557,0.9078,1.5723,4.744,0.1661,2.5244,63.3531,17.6739,51.3995,56.6145,13.73,5.9478,7.962000000000001,30.4599,16.9507,3.5243,4.4294,4.955,50.5569,22.0437,637,3.0
2020-05-29,hi,overall,overall,1.053,7.9025,1.3166,3.2989,12.530999999999999,3.3017,1.837,0.4187,8.76,3.8841,1.7132,9.5752,8.4248,7.5045,10.907,1.838,0.2438,0.7836,4.4976,0.413,2.9331,68.0724,16.9202,45.8854,60.3451,13.5132,5.0433,4.011,28.8422,16.7378,0.9194,3.8409,2.9951,49.1017,19.3188,639,2.0
2020-05-30,hi,overall,overall,0.4255,6.7292,0.4255,4.2567,11.597999999999999,6.7722,3.7866,0.2367,8.7358,4.9383,1.7332,13.1959,6.7237,4.5479,7.6807,3.7719,1.4414,2.5611,6.5003,0.8707,1.9218,68.6351,18.0096,46.2724,59.424,12.3709,6.2763,4.6624,24.729,19.5815,3.9548,0.3539,4.5755,50.9684,20.4976,641,2.0
2020-05-31,hi,overall,overall,0.312,3.4871,1.2513,3.1953,8.9518,2.5513,0.5704,0.5639,6.6322,2.7584,0.312,7.0016,7.1563,4.3569,8.29,1.7798,0.6803,1.2308,3.5732,0.4594,1.9699,71.6381,13.1017,48.4175,60.0775,7.5537,6.7728,5.7548,24.2732,15.2258,3.3236,4.4627,5.1408,52.1214,15.8955,642,1.0
2020-06-01,hi,overall,overall,0.2856,5.2569,0.2856,4.045,9.0713,4.4002,2.9282,0.0,5.8127,3.7769,2.4396,11.6013,6.8245,6.1542,11.2766,5.2438,0.6465,2.7374,1.4898,0.2485,2.1867,69.2234,17.4428,45.7187,59.4548,11.8604,4.7588,4.2767,29.7271,13.5565,2.0473,3.2962,3.0252,52.5444,17.4481,642,0.0
2020-06-02,hi,overall,overall,0.7445,5.8055,0.7445,4.4232,7.2255,4.1071,1.275,0.0,4.8863,2.4228,1.1103,10.3291,10.439,6.7861,8.3839,1.7091,0.3821,1.6215,5.0166,0.7311,1.3747,73.1863,14.9495,45.8766,57.8319,15.6745,4.7705,7.1705,30.6831,11.4292,1.8557,2.8022,4.3907,52.5924,19.4952,643,1.0
2020-06-03,hi,overall,overall,0.0,7.5836,0.2205,3.7013,11.6306,4.5651,2.38,0.0,8.421,3.9741,1.4911,18.0694,6.2561,7.724,10.1416,2.1874,0.5136,2.0175,2.6857,0.3115,4.1191,65.9534,18.8736,49.9853,57.1975,10.206,5.4098,5.7232,31.0319,18.2066,1.5283,1.9179,5.2229,48.1592,21.2465,643,0.0
2020-06-04,hi,overall,overall,0.3572,3.7548,0.9404,2.7723,9.026,2.3616,0.48100000000000004,1.0346,5.4189,2.5499,0.7487,11.0425,7.1303,4.3862,6.0287,1.9238,0.6249,2.5278,6.0974,0.2772,1.5554,74.3057,12.6931,50.7815,52.005,11.5416,2.8886,3.6087,27.9562,15.4829,3.3587,3.6663,4.0898,53.4063,17.1103,644,1.0
2020-06-05,hi,overall,overall,0.0,5.9187,0.0,5.0342,13.9631,3.944,0.6494,0.7215,10.7628,4.04,0.3125,16.2026,11.2433,7.1014,12.2608,4.7353,0.8017,1.8072,5.3625,0.3125,2.4028,66.4237,18.5613,43.772,51.1922,11.0513,4.4808,4.1585,27.586,18.3622,1.1814,1.9425,5.5988,52.7376,19.2426,653,9.0
2020-06-06,hi,overall,overall,1.1194,2.0958,1.1194,2.6648,5.2683,1.7852,0.249,1.1194,3.995,1.5965,1.5965,8.4908,8.2882,8.032,5.8020000000000005,3.3936,0.249,2.1919,4.5051,1.1194,1.8119999999999998,74.9273,14.1779,53.4225,46.3446,15.4741,5.4348,6.042999999999999,32.2101,16.1355,3.7099,3.2698,3.1237,49.5032,24.7689,661,8.0
2020-06-07,hi,overall,overall,0.8535,3.5484,1.068,1.3594,5.7872,2.8247,1.4769999999999999,0.325,6.3212,2.2962,0.325,9.356,5.8977,6.9968,12.1287,3.8855,0.9497,0.325,4.2069,0.0,2.9926,70.7585,13.6161,52.6679,44.9766,9.9105,3.6387,4.748,30.3391,15.2868,2.1869,3.7317,7.1339,49.912,21.6076,663,2.0
2020-06-08,hi,overall,overall,0.2548,5.6499,0.4858,3.5675,12.1667,3.7999,3.6129,0.8534,9.0849,1.7865,1.8672,12.7081,9.9637,9.9173,11.8544,4.3978,0.9186,2.6912,4.9456,1.3335,1.1217,64.8954,18.6753,47.8238,53.435,11.5325,4.5577,4.3439,26.8952,19.8796,1.8908,4.6056,4.678,51.8519,19.1079,664,1.0
2020-06-09,hi,overall,overall,0.915,3.6603,0.915,4.5807,7.6474,3.4499,1.4158,0.915,4.6688,2.1909,1.5445,10.1549,10.8698,6.9039,11.0558,4.7688,1.8585,3.4919,5.04,0.9892,1.0541,71.943,13.824000000000002,48.7927,51.7295,15.9325,2.8212,2.035,26.0096,21.8393,2.3721,1.716,5.6508,44.8256,20.2871,670,6.0
2020-06-10,hi,overall,overall,1.155,5.8022,1.4962,3.9203,11.1276,3.3258,2.0207,0.0,7.0178,1.8329,0.6778,14.9458,9.6042,6.9611,12.9041,3.5656,2.174,2.026,7.7305,1.155,2.1837,66.8807,18.346,47.1641,48.2773,13.4856,6.1048,10.0548,30.4526,14.703,3.4536,2.9947,5.9254,47.8965,23.3296,673,3.0
2020-06-11,hi,overall,overall,0.6058,4.9512,0.8828,2.9485,11.0011,3.2373,2.3482,0.6058,7.7642,3.5352,2.3482,12.8254,8.1834,5.4895,11.5975,2.6196,0.6058,0.4831,3.3668,0.8315,1.4192,68.3054,15.2795,48.9982,51.8479,11.3631,6.5783,5.1692,32.7797,17.1196,3.8275,2.9674,5.0075,45.0333,19.9981,680,7.0
2020-06-12,hi,overall,overall,1.1604,8.0226,2.0429,3.5366,10.4182,3.0784,3.734,0.0,6.7543,1.1591,2.8415,9.3795,5.7806,3.4689,10.2125,2.0873,1.2006,3.5557,5.143,0.34600000000000003,2.1430000000000002,70.8296,15.8352,49.0267,54.1742,17.7896,4.325,4.846,26.9838,10.1005,2.7309,3.1175,3.7383,50.9322,19.9951,694,14.0
2020-06-13,hi,overall,overall,0.0,5.8389,0.0,3.5019,8.1835,1.9658,2.188,0.3267,5.1393,1.6158,1.89,11.865,8.1262,3.5015,11.8568,1.7402,1.3562,2.8518,3.6375,0.5917,1.1753,69.4177,14.716,52.7261,46.1764,13.7098,5.0981,4.314,30.8102,15.7089,0.8066,3.887,3.7434,54.643,22.6883,711,17.0
2020-06-14,hi,overall,overall,1.7276,5.1528,2.0206,5.5977,7.8295,3.8036,1.9448,0.0,3.5451,3.0133,2.0549,14.16,8.8273,6.2392,5.7081,3.6034,1.4435,0.2907,4.2609,0.2031,1.8364,74.0901,12.7433,53.6042,50.1249,7.6114,5.3284,2.7833,23.9385,15.6661,3.5396,3.6924,2.6914,54.4007,13.8293,716,5.0
2020-06-15,hi,overall,overall,1.3466,6.6172,1.3466,4.2272,12.042,5.8215,4.5943,0.0,9.76,3.4965,3.2553,11.6983,7.3888,6.626,9.5592,5.0680000000000005,1.9615,1.6954,3.0155,0.0,3.6427,70.6851,17.7488,43.4348,52.3001,11.770999999999999,3.3016,4.3212,30.5331,16.5161,2.3071,1.3246,4.0076,52.1188,18.8738,724,8.0
2020-06-16,hi,overall,overall,0.2948,5.9461,0.7068,3.5307,10.1834,3.4125,1.405,0.5791,5.7338,3.386,1.0199,13.0145,8.4196,7.6255,10.1033,2.7778,2.3322,1.8038,4.6178,0.4003,2.8137,69.7118,17.1705,46.2542,50.8287,11.1901,4.9883,4.7277,28.9531,17.8593,1.4399,3.2788,5.5629,51.3967,21.9907,728,4.0
2020-06-17,hi,overall,overall,0.5033,3.6093,1.4481,9.6924,11.2276,4.4225,2.8877,0.0,6.479,2.2446,2.3219,14.1956,13.6342,7.0418,12.9052,7.8667,1.5672,0.5423,5.4608,0.8499,6.2503,61.4144,23.7393,53.8535,47.2441,8.4557,6.8589,5.0956,30.0547,17.2232,3.5268,0.6918,8.0174,48.7054,18.4682,732,4.0
2020-06-18,hi,overall,overall,0.3691,6.3476,0.3691,2.4531,8.0833,4.0153,0.7887,0.3691,5.6935,2.4019999999999997,0.3691,11.0527,8.4919,6.7631,9.7826,2.861,1.1053,1.9756,5.3162,0.5766,1.7216,69.9587,16.1997,46.9746,40.4548,12.3651,6.1008,6.0563,25.8229,14.2373,1.7534,2.7492,7.1974,51.7638,19.6389,750,18.0
2020-06-19,hi,overall,overall,0.4266,9.3634,0.8184,2.9208,10.3191,3.7328,2.8554,1.2766,8.9243,4.9916,2.9363,8.3186,8.3301,8.2096,12.0941,3.8804,2.9207,3.1069,4.0628,1.5631,3.2509,73.8358,14.8873,50.8851,49.9469,12.1787,4.9489,3.0460000000000003,32.9129,21.8636,4.895,2.5884,8.3254,46.1428,23.8572,777,27.0
2020-06-20,hi,overall,overall,0.3174,3.2776,0.3174,5.4938,6.9346,1.8797,1.0103,0.0,6.0553,2.0522,0.813,13.6115,9.0803,8.1015,9.8837,3.0801,1.4869,1.359,2.4906,0.5708,1.3103,68.7836,15.7586,55.8794,47.6697,7.8317,4.9133,2.2768,30.7342,15.5855,2.6354,2.7404,7.9716,49.8133,17.2943,791,14.0
2020-06-21,hi,overall,overall,0.0,9.9987,0.7105,7.1186,9.5432,3.9296,2.2574,0.0,6.5583,3.8773,3.5118,14.2509,13.0813,7.6559,10.0881,6.2712,1.6802,3.8272,9.2817,1.0383,1.5144,66.67699999999999,19.2254,53.4164,53.5426,9.9975,3.9536,3.2632,29.9507,14.4306,4.8216,1.5452,7.8488,52.8894,19.4963,802,11.0
2020-06-22,hi,overall,overall,0.0,7.7379999999999995,0.0,2.1375,10.131,3.9278,2.5357,0.0,5.5927,3.0795,1.8293,15.2896,4.312,7.6592,10.9292,1.5465,3.6277,1.5465,3.6508,0.4183,1.2459,72.5802,14.6944,50.8677,45.2865,13.1033,3.1307,4.6575,31.5554,11.2573,1.7814,1.1929,4.1114,54.1639,17.4536,804,2.0
2020-06-23,hi,overall,overall,0.7813,8.2846,0.7813,4.3654,13.3977,3.9731,3.3653,0.0,8.1259,2.1812,3.1196,13.7043,10.9806,10.6586,13.9948,3.4155,1.5383,3.9619,4.2157,0.9497,3.5322,66.4434,19.9527,53.0557,44.3847,9.4654,2.1073,5.7257,27.8468,12.7888,3.2666,1.5948,4.8925,56.31,17.0025,807,3.0
2020-06-24,hi,overall,overall,0.1964,6.3559,0.6061,2.6667,10.4593,0.815,0.815,1.4212,4.3431,0.815,0.815,11.2253,3.4529,7.8704,7.483,2.2276,0.815,2.0642,3.6914,0.2015,2.5331,72.5307,12.1955,47.3049,52.0411,12.2547,4.7511,4.3311,27.6757,17.7431,4.836,3.3363,4.5223,51.2214,18.5909,821,14.0
2020-06-25,hi,overall,overall,0.4515,4.7685,0.7501,3.5146,9.6486,2.5929,5.261,0.0,9.1799,2.0213,3.2497,7.7308,7.9743,6.1797,8.0225,3.3772,0.3791,2.5266,5.9478,0.6645,1.5595,74.0909,13.0998,46.9849,52.0355,9.3429,3.5408,3.798,26.7076,15.9244,1.0001,2.3398,4.7975,55.4014,17.469,836,15.0
2020-06-26,hi,overall,overall,0.3795,10.3363,1.5436,4.1406,9.5639,5.4137,2.1955,1.7151,5.5899,3.9955,2.8018,11.9138,7.9744,6.7758,13.5711,2.7975,1.1405,1.8868,7.2316,0.0,2.3367,67.2925,16.9822,43.9279,52.9744,12.6473,2.7207,6.6319,26.1038,12.1536,3.2223,2.7008,3.75,52.8859,17.8635,850,14.0
2020-06-27,hi,overall,overall,0.6824,6.4057,0.6824,4.0905,13.6209,4.6029,0.6824,0.6824,8.2817,4.2731,1.8244,13.0217,12.8528,11.6311,10.6442,4.3685,1.8799,1.4257,8.411,3.943,2.1209,67.8793,20.2477,53.4501,55.04,15.5748,4.295,5.608,26.7059,18.3138,3.1249,2.1077,3.648,56.3127,20.7202,856,6.0
