date,state,cases
29-05-2020,ca,107043
30-05-2020,ca,110100
31-05-2020,ca,113114
01-06-2020,ca,115643
02-06-2020,ca,118081
03-06-2020,ca,120407
04-06-2020,ca,122917
05-06-2020,ca,126510
06-06-2020,ca,129147
07-06-2020,ca,131997
08-06-2020,ca,134287
09-06-2020,ca,137245
10-06-2020,ca,140139
11-06-2020,ca,143709
12-06-2020,ca,147285
13-06-2020,ca,150434
14-06-2020,ca,152953
15-06-2020,ca,155662
16-06-2020,ca,159131
17-06-2020,ca,163381
18-06-2020,ca,167135
19-06-2020,ca,170843
20-06-2020,ca,174854
21-06-2020,ca,178807
22-06-2020,ca,184620
23-06-2020,ca,191039
24-06-2020,ca,195889
25-06-2020,ca,201413
26-06-2020,ca,207027
27-06-2020,ca,211453
28-06-2020,ca,216955
29-06-2020,ca,223995
30-06-2020,ca,232153
01-07-2020,ca,239764
02-07-2020,ca,248198
03-07-2020,ca,256298
04-07-2020,ca,265176
05-07-2020,ca,271587
06-07-2020,ca,277869
07-07-2020,ca,287766
08-07-2020,ca,296304
09-07-2020,ca,303516
10-07-2020,ca,311505
11-07-2020,ca,320030
12-07-2020,ca,327676
13-07-2020,ca,336206
14-07-2020,ca,346593
15-07-2020,ca,355497
16-07-2020,ca,364761
17-07-2020,ca,374922
18-07-2020,ca,383194
19-07-2020,ca,391460
20-07-2020,ca,400195
21-07-2020,ca,410366
22-07-2020,ca,422528
23-07-2020,ca,433175
24-07-2020,ca,443096
25-07-2020,ca,453327
26-07-2020,ca,459338
27-07-2020,ca,467103
28-07-2020,ca,474951
29-07-2020,ca,486039
30-07-2020,ca,494269
31-07-2020,ca,502273
01-08-2020,ca,509507
02-08-2020,ca,515937
03-08-2020,ca,522235
04-08-2020,ca,527258
05-08-2020,ca,532776
06-08-2020,ca,541013
07-08-2020,ca,548142
08-08-2020,ca,556158
09-08-2020,ca,563244
10-08-2020,ca,574267
11-08-2020,ca,586078
12-08-2020,ca,595097
13-08-2020,ca,603212
14-08-2020,ca,613243
15-08-2020,ca,621981
16-08-2020,ca,628508
17-08-2020,ca,634991
18-08-2020,ca,640499
19-08-2020,ca,646742
20-08-2020,ca,653401
21-08-2020,ca,659991
22-08-2020,ca,665325
23-08-2020,ca,669944
24-08-2020,ca,676236
25-08-2020,ca,682320
26-08-2020,ca,687612
27-08-2020,ca,692962
28-08-2020,ca,698389
29-08-2020,ca,702499
30-08-2020,ca,706589
31-08-2020,ca,712541
01-09-2020,ca,716628
02-09-2020,ca,722035
03-09-2020,ca,727398
04-09-2020,ca,732691
05-09-2020,ca,737073
06-09-2020,ca,740233
07-09-2020,ca,742689
08-09-2020,ca,746113
09-09-2020,ca,749196
10-09-2020,ca,753017
11-09-2020,ca,757125
12-09-2020,ca,760581
13-09-2020,ca,763389
14-09-2020,ca,767062
15-09-2020,ca,769917
16-09-2020,ca,773318
17-09-2020,ca,776944
18-09-2020,ca,781436
19-09-2020,ca,785076
20-09-2020,ca,788077
21-09-2020,ca,792217
22-09-2020,ca,795077
23-09-2020,ca,798350
24-09-2020,ca,801671
25-09-2020,ca,805733
26-09-2020,ca,809214
27-09-2020,ca,811698
28-09-2020,ca,814796
29-09-2020,ca,817939
30-09-2020,ca,821125
01-10-2020,ca,824306
02-10-2020,ca,828364
03-10-2020,ca,831494
04-10-2020,ca,834635
05-10-2020,ca,837720
06-10-2020,ca,840322
07-10-2020,ca,843732
08-10-2020,ca,847384
09-10-2020,ca,851228
10-10-2020,ca,854302
11-10-2020,ca,857076
12-10-2020,ca,859959
13-10-2020,ca,863614
14-10-2020,ca,867094
15-10-2020,ca,870380
16-10-2020,ca,874101
17-10-2020,ca,876257
18-10-2020,ca,878394
19-10-2020,ca,882665
20-10-2020,ca,887093
21-10-2020,ca,890153
22-10-2020,ca,896424
23-10-2020,ca,902325
24-10-2020,ca,906644
25-10-2020,ca,909344
26-10-2020,ca,913699
27-10-2020,ca,918627
28-10-2020,ca,922680
29-10-2020,ca,926893
30-10-2020,ca,931826
31-10-2020,ca,935248
01-11-2020,ca,938883
02-11-2020,ca,944141
03-11-2020,ca,949383
04-11-2020,ca,954624
05-11-2020,ca,960884
06-11-2020,ca,967597
07-11-2020,ca,972801
05-03-2020,co,2
06-03-2020,co,8
07-03-2020,co,8
08-03-2020,co,8
09-03-2020,co,12
10-03-2020,co,17
11-03-2020,co,34
12-03-2020,co,49
13-03-2020,co,78
14-03-2020,co,103
15-03-2020,co,136
16-03-2020,co,161
17-03-2020,co,183
18-03-2020,co,216
19-03-2020,co,278
20-03-2020,co,364
21-03-2020,co,475
22-03-2020,co,591
23-03-2020,co,721
24-03-2020,co,912
25-03-2020,co,1086
26-03-2020,co,1432
27-03-2020,co,1735
28-03-2020,co,2061
29-03-2020,co,2315
30-03-2020,co,2628
31-03-2020,co,2990
01-04-2020,co,3346
02-04-2020,co,3728
03-04-2020,co,4182
04-04-2020,co,4574
05-04-2020,co,4950
06-04-2020,co,5172
07-04-2020,co,5429
08-04-2020,co,5655
09-04-2020,co,6202
10-04-2020,co,6510
11-04-2020,co,6893
12-04-2020,co,7303
13-04-2020,co,7691
14-04-2020,co,7941
15-04-2020,co,8280
16-04-2020,co,8675
17-04-2020,co,9047
18-04-2020,co,9433
19-04-2020,co,9730
20-04-2020,co,10106
21-04-2020,co,10447
22-04-2020,co,10878
23-04-2020,co,11262
24-04-2020,co,12255
25-04-2020,co,12967
26-04-2020,co,13440
27-04-2020,co,13804
28-04-2020,co,14239
29-04-2020,co,14680
30-04-2020,co,15207
01-05-2020,co,15661
02-05-2020,co,16118
03-05-2020,co,16527
04-05-2020,co,16799
05-05-2020,co,17256
06-05-2020,co,17720
07-05-2020,co,18264
08-05-2020,co,18719
09-05-2020,co,19267
10-05-2020,co,19595
11-05-2020,co,19793
12-05-2020,co,20103
13-05-2020,co,20442
14-05-2020,co,20813
15-05-2020,co,21207
16-05-2020,co,21604
17-05-2020,co,21909
18-05-2020,co,22174
19-05-2020,co,22454
20-05-2020,co,22769
21-05-2020,co,23161
22-05-2020,co,23456
23-05-2020,co,23932
24-05-2020,co,24140
25-05-2020,co,24256
26-05-2020,co,24553
27-05-2020,co,24775
28-05-2020,co,25116
29-05-2020,co,25602
30-05-2020,co,26084
31-05-2020,co,26364
01-06-2020,co,26563
02-06-2020,co,26774
03-06-2020,co,27046
04-06-2020,co,27346
05-06-2020,co,27601
06-06-2020,co,27834
07-06-2020,co,27987
08-06-2020,co,28169
09-06-2020,co,28333
10-06-2020,co,28484
11-06-2020,co,28632
12-06-2020,co,28807
13-06-2020,co,29002
14-06-2020,co,29115
15-06-2020,co,29284
16-06-2020,co,29427
17-06-2020,co,29658
18-06-2020,co,29886
19-06-2020,co,30172
20-06-2020,co,30334
21-06-2020,co,30524
22-06-2020,co,30689
23-06-2020,co,30877
24-06-2020,co,31139
25-06-2020,co,31463
26-06-2020,co,31780
27-06-2020,co,32006
28-06-2020,co,32290
29-06-2020,co,32495
30-06-2020,co,32698
01-07-2020,co,33012
02-07-2020,co,33335
03-07-2020,co,33607
04-07-2020,co,33900
05-07-2020,co,34100
06-07-2020,co,34316
07-07-2020,co,34717
08-07-2020,co,35185
09-07-2020,co,35604
10-07-2020,co,36210
11-07-2020,co,36633
12-07-2020,co,36933
13-07-2020,co,37303
14-07-2020,co,37761
15-07-2020,co,38240
16-07-2020,co,38817
17-07-2020,co,39409
18-07-2020,co,39811
19-07-2020,co,40182
20-07-2020,co,40649
21-07-2020,co,41152
22-07-2020,co,41747
23-07-2020,co,42409
24-07-2020,co,43098
25-07-2020,co,43847
26-07-2020,co,44364
27-07-2020,co,44723
28-07-2020,co,45420
29-07-2020,co,45885
30-07-2020,co,46338
31-07-2020,co,46948
01-08-2020,co,47357
02-08-2020,co,47799
03-08-2020,co,48119
04-08-2020,co,48492
05-08-2020,co,49143
06-08-2020,co,49633
07-08-2020,co,50081
08-08-2020,co,50491
09-08-2020,co,50799
10-08-2020,co,51104
11-08-2020,co,51487
12-08-2020,co,51847
13-08-2020,co,52242
14-08-2020,co,52587
15-08-2020,co,52868
16-08-2020,co,53188
17-08-2020,co,53391
18-08-2020,co,53674
19-08-2020,co,53943
20-08-2020,co,54285
21-08-2020,co,54658
22-08-2020,co,54939
23-08-2020,co,55441
24-08-2020,co,55700
25-08-2020,co,56176
26-08-2020,co,56346
27-08-2020,co,56706
28-08-2020,co,57158
29-08-2020,co,57326
30-08-2020,co,57515
31-08-2020,co,57797
01-09-2020,co,58118
02-09-2020,co,58392
03-09-2020,co,58680
04-09-2020,co,59021
05-09-2020,co,59362
06-09-2020,co,59626
07-09-2020,co,59823
08-09-2020,co,60003
09-09-2020,co,60291
10-09-2020,co,60576
11-09-2020,co,60881
12-09-2020,co,61311
13-09-2020,co,61641
14-09-2020,co,62032
15-09-2020,co,62575
16-09-2020,co,63068
17-09-2020,co,63613
18-09-2020,co,64277
19-09-2020,co,64694
20-09-2020,co,65248
21-09-2020,co,65936
22-09-2020,co,66552
23-09-2020,co,67186
24-09-2020,co,67745
25-09-2020,co,68506
26-09-2020,co,68973
27-09-2020,co,69472
28-09-2020,co,69967
29-09-2020,co,70458
30-09-2020,co,71090
01-10-2020,co,71723
02-10-2020,co,72454
03-10-2020,co,72929
04-10-2020,co,73389
05-10-2020,co,74029
06-10-2020,co,74535
07-10-2020,co,75410
08-10-2020,co,76186
09-10-2020,co,77068
10-10-2020,co,78047
11-10-2020,co,78752
12-10-2020,co,79499
13-10-2020,co,80414
14-10-2020,co,81205
15-10-2020,co,82443
16-10-2020,co,83712
17-10-2020,co,84804
18-10-2020,co,85803
19-10-2020,co,86727
20-10-2020,co,87966
21-10-2020,co,89245
22-10-2020,co,90639
23-10-2020,co,92067
24-10-2020,co,93989
25-10-2020,co,95742
26-10-2020,co,97686
27-10-2020,co,99111
28-10-2020,co,100614
29-10-2020,co,102665
30-10-2020,co,104927
31-10-2020,co,107844
01-11-2020,co,110640
02-11-2020,co,112821
03-11-2020,co,115364
04-11-2020,co,118356
05-11-2020,co,122170
06-11-2020,co,125397
07-11-2020,co,128611
08-03-2020,co,1
09-03-2020,co,2
10-03-2020,co,2
11-03-2020,co,3
12-03-2020,co,6
13-03-2020,co,11
14-03-2020,co,20
15-03-2020,co,26
16-03-2020,co,41
17-03-2020,co,68
18-03-2020,co,96
19-03-2020,co,159
20-03-2020,co,194
21-03-2020,co,223
22-03-2020,co,327
23-03-2020,co,415
24-03-2020,co,618
25-03-2020,co,875
26-03-2020,co,1012
27-03-2020,co,1291
28-03-2020,co,1524
29-03-2020,co,1993
30-03-2020,co,2571
31-03-2020,co,3128
01-04-2020,co,3557
02-04-2020,co,3824
03-04-2020,co,4915
04-04-2020,co,5276
05-04-2020,co,5675
06-04-2020,co,6906
07-04-2020,co,7781
08-04-2020,co,8781
09-04-2020,co,9784
10-04-2020,co,10538
11-04-2020,co,11510
12-04-2020,co,12035
13-04-2020,co,13381
14-04-2020,co,13989
15-04-2020,co,14755
16-04-2020,co,15884
17-04-2020,co,16809
18-04-2020,co,17550
19-04-2020,co,17962
20-04-2020,co,19815
21-04-2020,co,20360
22-04-2020,co,22469
23-04-2020,co,23100
24-04-2020,co,23921
25-04-2020,co,24582
26-04-2020,co,25269
27-04-2020,co,25997
28-04-2020,co,26312
29-04-2020,co,26767
30-04-2020,co,27700
01-05-2020,co,28764
02-05-2020,co,29287
03-05-2020,co,29287
04-05-2020,co,29973
05-05-2020,co,30621
06-05-2020,co,30995
07-05-2020,co,31784
08-05-2020,co,32411
09-05-2020,co,32984
10-05-2020,co,33554
11-05-2020,co,33765
12-05-2020,co,34333
13-05-2020,co,34855
14-05-2020,co,35464
15-05-2020,co,36085
16-05-2020,co,36703
17-05-2020,co,37419
18-05-2020,co,38116
19-05-2020,co,38430
20-05-2020,co,39017
21-05-2020,co,39208
22-05-2020,co,39640
23-05-2020,co,40022
24-05-2020,co,40468
25-05-2020,co,40873
26-05-2020,co,41303
27-05-2020,co,41288
28-05-2020,co,41559
29-05-2020,co,41762
30-05-2020,co,42022
31-05-2020,co,42201
01-06-2020,co,42740
02-06-2020,co,42979
03-06-2020,co,43091
04-06-2020,co,43239
05-06-2020,co,43460
06-06-2020,co,43818
07-06-2020,co,43968
08-06-2020,co,44092
09-06-2020,co,44179
10-06-2020,co,44347
11-06-2020,co,44461
12-06-2020,co,44689
13-06-2020,co,44994
14-06-2020,co,45088
15-06-2020,co,45235
16-06-2020,co,45349
17-06-2020,co,45429
18-06-2020,co,45440
19-06-2020,co,45557
20-06-2020,co,45715
21-06-2020,co,45755
22-06-2020,co,45782
23-06-2020,co,45899
24-06-2020,co,45913
25-06-2020,co,45994
26-06-2020,co,46059
27-06-2020,co,46206
28-06-2020,co,46303
29-06-2020,co,46362
30-06-2020,co,46514
01-07-2020,co,46572
02-07-2020,co,46646
03-07-2020,co,46717
04-07-2020,co,46717
05-07-2020,co,46717
06-07-2020,co,46976
07-07-2020,co,47033
08-07-2020,co,47108
09-07-2020,co,47209
10-07-2020,co,47287
11-07-2020,co,47287
12-07-2020,co,47287
13-07-2020,co,47510
14-07-2020,co,47530
15-07-2020,co,47636
16-07-2020,co,47750
17-07-2020,co,47893
18-07-2020,co,47893
19-07-2020,co,47893
20-07-2020,co,48055
21-07-2020,co,48096
22-07-2020,co,48223
23-07-2020,co,48232
24-07-2020,co,48776
25-07-2020,co,48776
26-07-2020,co,48776
27-07-2020,co,48983
28-07-2020,co,49077
29-07-2020,co,49540
30-07-2020,co,49670
31-07-2020,co,49810
01-08-2020,co,49810
02-08-2020,co,49810
03-08-2020,co,50062
04-08-2020,co,50110
05-08-2020,co,50225
06-08-2020,co,50245
07-08-2020,co,50320
08-08-2020,co,50320
09-08-2020,co,50320
10-08-2020,co,50567
11-08-2020,co,50684
12-08-2020,co,50706
13-08-2020,co,50782
14-08-2020,co,50897
15-08-2020,co,50897
16-08-2020,co,50897
17-08-2020,co,51267
18-08-2020,co,51255
19-08-2020,co,51314
20-08-2020,co,51432
21-08-2020,co,51519
22-08-2020,co,51519
23-08-2020,co,51519
24-08-2020,co,52011
25-08-2020,co,52040
26-08-2020,co,52220
27-08-2020,co,52350
28-08-2020,co,52495
29-08-2020,co,52495
30-08-2020,co,52495
31-08-2020,co,52879
01-09-2020,co,53006
02-09-2020,co,53108
03-09-2020,co,53209
04-09-2020,co,53365
05-09-2020,co,53365
06-09-2020,co,53365
07-09-2020,co,53365
08-09-2020,co,53782
09-09-2020,co,53871
10-09-2020,co,54093
11-09-2020,co,54326
12-09-2020,co,54326
13-09-2020,co,54326
14-09-2020,co,54895
15-09-2020,co,55031
16-09-2020,co,55166
17-09-2020,co,55386
18-09-2020,co,55527
19-09-2020,co,55527
20-09-2020,co,55527
21-09-2020,co,56024
22-09-2020,co,56160
23-09-2020,co,56315
24-09-2020,co,56472
25-09-2020,co,56587
26-09-2020,co,56587
27-09-2020,co,56587
28-09-2020,co,57147
29-09-2020,co,57329
30-09-2020,co,57550
01-10-2020,co,57742
02-10-2020,co,58297
03-10-2020,co,58297
04-10-2020,co,58297
05-10-2020,co,59120
06-10-2020,co,59241
07-10-2020,co,59364
08-10-2020,co,59748
09-10-2020,co,60038
10-10-2020,co,60038
11-10-2020,co,60038
12-10-2020,co,61377
13-10-2020,co,61697
14-10-2020,co,61861
15-10-2020,co,62028
16-10-2020,co,62830
17-10-2020,co,62830
18-10-2020,co,62830
19-10-2020,co,64021
20-10-2020,co,64455
21-10-2020,co,64871
22-10-2020,co,65373
23-10-2020,co,66052
24-10-2020,co,66052
25-10-2020,co,66052
26-10-2020,co,68099
27-10-2020,co,68637
28-10-2020,co,69127
29-10-2020,co,70446
30-10-2020,co,71207
31-10-2020,co,71207
01-11-2020,co,71207
02-11-2020,co,73858
03-11-2020,co,74843
04-11-2020,co,75373
05-11-2020,co,77060
06-11-2020,co,78125
07-11-2020,co,78125
11-03-2020,de,1
12-03-2020,de,4
13-03-2020,de,4
14-03-2020,de,4
15-03-2020,de,7
16-03-2020,de,8
17-03-2020,de,16
18-03-2020,de,26
19-03-2020,de,30
20-03-2020,de,39
21-03-2020,de,45
22-03-2020,de,56
23-03-2020,de,87
24-03-2020,de,104
25-03-2020,de,119
26-03-2020,de,143
27-03-2020,de,165
28-03-2020,de,214
29-03-2020,de,232
30-03-2020,de,264
31-03-2020,de,319
01-04-2020,de,368
02-04-2020,de,393
03-04-2020,de,450
04-04-2020,de,593
05-04-2020,de,673
06-04-2020,de,783
07-04-2020,de,928
08-04-2020,de,1116
09-04-2020,de,1209
10-04-2020,de,1326
11-04-2020,de,1479
12-04-2020,de,1625
13-04-2020,de,1761
14-04-2020,de,1926
15-04-2020,de,2014
16-04-2020,de,2075
17-04-2020,de,2323
18-04-2020,de,2538
19-04-2020,de,2538
20-04-2020,de,2745
21-04-2020,de,2931
22-04-2020,de,3200
23-04-2020,de,3308
24-04-2020,de,3442
25-04-2020,de,3576
26-04-2020,de,4034
27-04-2020,de,4162
28-04-2020,de,4575
29-04-2020,de,4655
30-04-2020,de,4734
01-05-2020,de,4918
02-05-2020,de,5038
03-05-2020,de,5208
04-05-2020,de,5288
05-05-2020,de,5371
06-05-2020,de,5778
07-05-2020,de,5939
08-05-2020,de,6083
09-05-2020,de,6277
10-05-2020,de,6447
11-05-2020,de,6565
12-05-2020,de,6741
13-05-2020,de,6952
14-05-2020,de,7223
15-05-2020,de,7373
16-05-2020,de,7547
17-05-2020,de,7670
18-05-2020,de,7869
19-05-2020,de,8037
20-05-2020,de,8194
21-05-2020,de,8386
22-05-2020,de,8529
23-05-2020,de,8690
24-05-2020,de,8809
25-05-2020,de,8965
26-05-2020,de,9066
27-05-2020,de,9096
28-05-2020,de,9171
29-05-2020,de,9236
30-05-2020,de,9422
31-05-2020,de,9498
01-06-2020,de,9605
02-06-2020,de,9685
03-06-2020,de,9712
04-06-2020,de,9746
05-06-2020,de,9773
06-06-2020,de,9845
07-06-2020,de,9942
08-06-2020,de,9972
09-06-2020,de,10020
10-06-2020,de,10056
11-06-2020,de,10106
12-06-2020,de,10173
13-06-2020,de,10229
14-06-2020,de,10264
15-06-2020,de,10340
16-06-2020,de,10403
17-06-2020,de,10444
18-06-2020,de,10499
19-06-2020,de,10611
20-06-2020,de,10681
21-06-2020,de,10775
22-06-2020,de,10820
23-06-2020,de,10847
24-06-2020,de,10889
25-06-2020,de,10980
26-06-2020,de,11017
27-06-2020,de,11091
28-06-2020,de,11226
29-06-2020,de,11376
30-06-2020,de,11474
01-07-2020,de,11510
02-07-2020,de,11731
03-07-2020,de,11923
04-07-2020,de,11996
05-07-2020,de,12128
06-07-2020,de,12293
07-07-2020,de,12414
08-07-2020,de,12462
09-07-2020,de,12531
10-07-2020,de,12652
11-07-2020,de,12743
12-07-2020,de,12804
13-07-2020,de,12879
14-07-2020,de,12969
15-07-2020,de,13050
16-07-2020,de,13114
17-07-2020,de,13337
18-07-2020,de,13429
19-07-2020,de,13519
20-07-2020,de,13624
21-07-2020,de,13746
22-07-2020,de,13792
23-07-2020,de,13924
24-07-2020,de,14202
25-07-2020,de,14175
26-07-2020,de,14290
27-07-2020,de,14406
28-07-2020,de,14476
29-07-2020,de,14602
30-07-2020,de,14689
31-07-2020,de,14788
01-08-2020,de,14877
02-08-2020,de,14949
03-08-2020,de,15055
04-08-2020,de,15137
05-08-2020,de,15296
06-08-2020,de,15365
07-08-2020,de,15445
08-08-2020,de,15502
09-08-2020,de,15575
10-08-2020,de,15634
11-08-2020,de,15699
12-08-2020,de,15765
13-08-2020,de,15967
14-08-2020,de,16340
15-08-2020,de,16396
16-08-2020,de,16451
17-08-2020,de,16536
18-08-2020,de,16593
19-08-2020,de,16643
20-08-2020,de,16718
21-08-2020,de,16770
22-08-2020,de,16828
23-08-2020,de,16895
24-08-2020,de,16942
25-08-2020,de,16962
26-08-2020,de,16986
27-08-2020,de,16976
28-08-2020,de,17083
29-08-2020,de,17349
30-08-2020,de,17343
31-08-2020,de,17429
01-09-2020,de,17535
02-09-2020,de,17549
03-09-2020,de,17653
04-09-2020,de,17752
05-09-2020,de,17892
06-09-2020,de,18043
07-09-2020,de,18249
08-09-2020,de,18308
09-09-2020,de,18308
10-09-2020,de,18466
11-09-2020,de,18559
12-09-2020,de,18726
13-09-2020,de,18849
14-09-2020,de,18937
15-09-2020,de,19137
16-09-2020,de,19234
17-09-2020,de,19318
18-09-2020,de,19366
19-09-2020,de,19449
20-09-2020,de,19566
21-09-2020,de,19667
22-09-2020,de,19761
23-09-2020,de,19830
24-09-2020,de,19947
25-09-2020,de,20085
26-09-2020,de,20156
27-09-2020,de,20260
28-09-2020,de,20389
29-09-2020,de,20531
30-09-2020,de,20613
01-10-2020,de,20787
02-10-2020,de,20937
03-10-2020,de,21125
04-10-2020,de,21243
05-10-2020,de,21363
06-10-2020,de,21466
07-10-2020,de,21550
08-10-2020,de,21682
09-10-2020,de,21827
10-10-2020,de,21998
11-10-2020,de,22130
12-10-2020,de,22289
13-10-2020,de,22394
14-10-2020,de,22465
15-10-2020,de,22560
16-10-2020,de,22724
17-10-2020,de,22942
18-10-2020,de,23093
19-10-2020,de,23196
20-10-2020,de,23325
21-10-2020,de,23375
22-10-2020,de,23528
23-10-2020,de,23687
24-10-2020,de,23847
25-10-2020,de,23961
26-10-2020,de,24168
27-10-2020,de,24249
28-10-2020,de,24392
29-10-2020,de,24553
30-10-2020,de,24751
31-10-2020,de,24951
01-11-2020,de,25126
02-11-2020,de,25311
03-11-2020,de,25426
04-11-2020,de,25534
05-11-2020,de,25753
06-11-2020,de,26035
07-11-2020,de,26258
07-03-2020,dc,1
08-03-2020,dc,1
09-03-2020,dc,4
10-03-2020,dc,4
11-03-2020,dc,10
12-03-2020,dc,10
13-03-2020,dc,10
14-03-2020,dc,16
15-03-2020,dc,17
16-03-2020,dc,22
17-03-2020,dc,31
18-03-2020,dc,36
19-03-2020,dc,39
20-03-2020,dc,71
21-03-2020,dc,77
22-03-2020,dc,98
23-03-2020,dc,116
24-03-2020,dc,137
25-03-2020,dc,183
26-03-2020,dc,231
27-03-2020,dc,267
28-03-2020,dc,304
29-03-2020,dc,342
30-03-2020,dc,401
31-03-2020,dc,495
01-04-2020,dc,586
02-04-2020,dc,653
03-04-2020,dc,757
04-04-2020,dc,902
05-04-2020,dc,998
06-04-2020,dc,1097
07-04-2020,dc,1211
08-04-2020,dc,1440
09-04-2020,dc,1523
10-04-2020,dc,1660
11-04-2020,dc,1778
12-04-2020,dc,1875
13-04-2020,dc,1955
14-04-2020,dc,2058
15-04-2020,dc,2197
16-04-2020,dc,2350
17-04-2020,dc,2476
18-04-2020,dc,2666
19-04-2020,dc,2793
20-04-2020,dc,2927
21-04-2020,dc,3098
22-04-2020,dc,3206
23-04-2020,dc,3361
24-04-2020,dc,3528
25-04-2020,dc,3699
26-04-2020,dc,3841
27-04-2020,dc,3892
28-04-2020,dc,3994
29-04-2020,dc,4106
30-04-2020,dc,4323
01-05-2020,dc,4658
02-05-2020,dc,4797
03-05-2020,dc,5016
04-05-2020,dc,5170
05-05-2020,dc,5322
06-05-2020,dc,5461
07-05-2020,dc,5654
08-05-2020,dc,5899
09-05-2020,dc,6102
10-05-2020,dc,6272
11-05-2020,dc,6389
12-05-2020,dc,6485
13-05-2020,dc,6584
14-05-2020,dc,6736
15-05-2020,dc,6871
16-05-2020,dc,7042
17-05-2020,dc,7123
18-05-2020,dc,7270
19-05-2020,dc,7434
20-05-2020,dc,7551
21-05-2020,dc,7788
22-05-2020,dc,7893
23-05-2020,dc,7966
24-05-2020,dc,8110
25-05-2020,dc,8225
26-05-2020,dc,8334
27-05-2020,dc,8406
28-05-2020,dc,8492
29-05-2020,dc,8538
30-05-2020,dc,8717
31-05-2020,dc,8801
01-06-2020,dc,8857
02-06-2020,dc,8886
03-06-2020,dc,9016
04-06-2020,dc,9120
05-06-2020,dc,9199
06-06-2020,dc,9269
07-06-2020,dc,9332
08-06-2020,dc,9389
09-06-2020,dc,9474
10-06-2020,dc,9537
11-06-2020,dc,9589
12-06-2020,dc,9654
13-06-2020,dc,9709
14-06-2020,dc,9767
15-06-2020,dc,9799
16-06-2020,dc,9818
17-06-2020,dc,9847
18-06-2020,dc,9903
19-06-2020,dc,9952
20-06-2020,dc,9984
21-06-2020,dc,10020
22-06-2020,dc,10058
23-06-2020,dc,10094
24-06-2020,dc,10128
25-06-2020,dc,10159
26-06-2020,dc,10185
27-06-2020,dc,10216
28-06-2020,dc,10248
29-06-2020,dc,10292
30-06-2020,dc,10327
01-07-2020,dc,10365
02-07-2020,dc,10390
03-07-2020,dc,10435
04-07-2020,dc,10447
05-07-2020,dc,10482
06-07-2020,dc,10515
07-07-2020,dc,10569
08-07-2020,dc,10642
09-07-2020,dc,10679
10-07-2020,dc,10743
11-07-2020,dc,10801
12-07-2020,dc,10847
13-07-2020,dc,10906
14-07-2020,dc,10946
15-07-2020,dc,11026
16-07-2020,dc,11076
17-07-2020,dc,11115
18-07-2020,dc,11194
19-07-2020,dc,11261
20-07-2020,dc,11339
21-07-2020,dc,11427
22-07-2020,dc,11529
23-07-2020,dc,11571
24-07-2020,dc,11649
25-07-2020,dc,11717
26-07-2020,dc,11780
27-07-2020,dc,11858
28-07-2020,dc,11945
29-07-2020,dc,11999
30-07-2020,dc,12057
31-07-2020,dc,12126
01-08-2020,dc,12205
02-08-2020,dc,12274
03-08-2020,dc,12313
04-08-2020,dc,12398
05-08-2020,dc,12443
06-08-2020,dc,12518
07-08-2020,dc,12589
08-08-2020,dc,12653
09-08-2020,dc,12753
10-08-2020,dc,12807
11-08-2020,dc,12896
12-08-2020,dc,12959
